frame,x,y,z,mass,particle,duration,event_label,is_ghost,true_particle_id,parent_ids,predicted_class,predicted_label,confidence,prob_Non_event,prob_Merge,prob_Split,prob_Post merge,prob_Post split,correct_prediction,parent_ids_str
41.0,87.19493695222978,82.99609325509033,38.43354331046824,110141.32375882535,42.0,25.0,1,False,42.0,[],1,Merge,0.99932206,0.00037715342,0.99932206,3.2688145e-05,2.0754163e-05,0.00024737723,1,[]
41.0,0.1780597716228849,24.16078165062037,49.50515959501178,99986.60333214705,43.0,33.0,0,False,43.0,[21.0],0,Non-event,0.99008304,0.99008304,0.0010082524,0.00061821024,0.0051752683,0.0031152174,1,[21.0]
41.0,48.559546500159456,96.26617127588683,11.216836042150948,62145.48770901367,44.0,86.0,0,False,44.0,[21.0],0,Non-event,0.99084914,0.99084914,0.00096358714,0.00052292086,0.003911797,0.0037526789,1,[21.0]
41.0,44.823744869247385,66.64154892360494,41.51887100465346,279223.2453601897,47.0,26.0,0,False,47.0,[],0,Non-event,0.98298126,0.98298126,0.0011005766,0.0011817963,0.012740913,0.0019954825,1,[]
41.0,61.80312378722574,72.99093665074768,29.00772550277028,421133.61274483294,48.0,179.0,0,False,48.0,[0.0],0,Non-event,0.9817707,0.9817707,0.001094025,0.0012650631,0.013904756,0.0019654774,1,[0.0]
41.0,85.04887186323897,85.07880071984651,38.91334684119179,263616.55129391607,49.0,114.0,0,False,49.0,"[4.0, 9.0]",1,Merge,0.98364455,0.0069323396,0.98364455,0.001326481,0.0054059885,0.0026906193,0,"[4.0, 9.0]"
41.0,95.81837427564788,60.22622919868585,20.94857003844369,100355.89271119663,50.0,37.0,0,False,50.0,[11.0],0,Non-event,0.98996234,0.98996234,0.0010069353,0.0006267512,0.0053461017,0.0030578673,1,[11.0]
41.0,64.9088410870179,55.88837800622412,31.33095091324168,75388.28876545397,51.0,17.0,0,False,51.0,[11.0],0,Non-event,0.990664,0.990664,0.0010381489,0.0005166739,0.0035341254,0.0042470843,1,[11.0]
41.0,27.023865908729856,3.905556852244512,11.119987424990908,154179.56659677677,54.0,22.0,0,False,54.0,[],0,Non-event,0.98918915,0.98918915,0.0010263484,0.0006949458,0.006366583,0.0027230252,1,[]
41.0,85.65888822179856,84.99001934378599,36.13674217492113,410067.50625057664,55.0,42.0,3,False,55.0,[16.0],3,Post merge,0.9915816,0.0027329193,0.0018862144,0.0035251994,0.9915816,0.00027406053,1,[16.0]
42.0,14.479690346392648,54.88914962926778,17.037158999484074,43861.10463391183,2.0,49.0,0,False,2.0,[],0,Non-event,0.99089545,0.99089545,0.00093183044,0.00050879945,0.0039568157,0.0037071293,1,[]
42.0,91.61150782296744,100.0606405443126,5.947188037107332,123285.94541840623,6.0,178.0,0,False,6.0,[],0,Non-event,0.9881913,0.9881913,0.0010518895,0.0007831937,0.007445368,0.0025282777,1,[]
42.0,41.929191049196376,5.3761956397821145,47.2880735001024,162584.70446965098,10.0,84.0,0,False,10.0,[],0,Non-event,0.97852623,0.97852623,0.002037846,0.0043581226,0.010595158,0.0044826604,1,[]
42.0,33.36813595702055,23.633604597663133,19.090452503999305,261912.3249612217,17.0,51.0,0,False,17.0,[],0,Non-event,0.98259914,0.98259914,0.0010873502,0.0011898348,0.013142079,0.0019815797,1,[]
42.0,93.27701468629812,51.66173879904538,42.45078050855116,457614.9097450419,28.0,109.0,0,False,28.0,"[7.0, 15.0]",0,Non-event,0.97727877,0.97727877,0.0010718305,0.0014763739,0.018252358,0.0019206448,1,"[7.0, 15.0]"
42.0,43.06724427663479,59.93105922717052,34.34466893194267,314374.8574086093,29.0,58.0,0,False,29.0,"[12.0, 24.0]",0,Non-event,0.98605746,0.98605746,0.0011604897,0.0010044514,0.009521535,0.0022560512,1,"[12.0, 24.0]"
42.0,59.35511587099807,58.176401690672414,13.31190394542551,121978.04471859668,30.0,121.0,0,False,30.0,[23.0],0,Non-event,0.99072695,0.99072695,0.0009831702,0.0005543999,0.004350209,0.003385366,1,[23.0]
42.0,68.86498650026961,28.03367101794725,10.597704597648518,97023.608092884,31.0,44.0,0,False,31.0,[23.0],0,Non-event,0.99003625,0.99003625,0.0010113326,0.00060707016,0.00519589,0.003149401,1,[23.0]
42.0,64.40782201570838,41.74126944896314,32.10508589614292,368382.2007650664,36.0,188.0,0,False,36.0,"[5.0, 13.0, 27.0]",0,Non-event,0.9767427,0.9767427,0.0010410573,0.0014341394,0.018924197,0.0018578774,1,"[5.0, 13.0, 27.0]"
42.0,55.41905663196704,87.96025103887831,43.28533640200264,134943.63801743052,37.0,89.0,0,False,37.0,[20.0],0,Non-event,0.98602957,0.98602957,0.0011271893,0.0009765715,0.009701595,0.002165157,1,[20.0]
42.0,59.8495149752599,95.70849752993576,20.76574829040735,118907.9884031638,38.0,54.0,0,False,38.0,[20.0],0,Non-event,0.98571813,0.98571813,0.0011230859,0.0009969318,0.01002287,0.0021389208,1,[20.0]
42.0,28.413365563819344,17.790146682185565,24.885258977078376,289834.88415826735,39.0,40.0,0,False,39.0,[14.0],0,Non-event,0.975694,0.975694,0.0010600177,0.0015688263,0.01976817,0.0019089929,1,[14.0]
42.0,3.767756232207218,20.642566458750785,45.31356387763684,88648.34774100276,43.0,33.0,0,False,43.0,[21.0],0,Non-event,0.9904011,0.9904011,0.0009940132,0.00058518565,0.0047274064,0.0032923024,1,[21.0]
42.0,43.39856129016323,93.84697178865638,13.673352385950697,88323.4170647856,44.0,86.0,0,False,44.0,[21.0],0,Non-event,0.9903266,0.9903266,0.000997746,0.00059169537,0.0048287865,0.003255141,1,[21.0]
42.0,42.33392352218183,70.60465569333537,46.03337160584949,226262.01147977164,47.0,26.0,0,False,47.0,[],0,Non-event,0.9820097,0.9820097,0.0010813676,0.0012299536,0.013730478,0.001948446,1,[]
42.0,51.42176178083556,73.46448005850968,30.555648719274405,429962.280383308,48.0,179.0,0,False,48.0,[0.0],0,Non-event,0.98326564,0.98326564,0.00111218,0.0011617643,0.012437919,0.0020225677,1,[0.0]
42.0,87.6102412131661,87.77019043805309,45.81570643224597,243363.1254395861,49.0,114.0,0,False,49.0,"[4.0, 9.0]",0,Non-event,0.591366,0.591366,0.30640656,0.013748857,0.03951417,0.04896451,1,"[4.0, 9.0]"
42.0,95.2979952781982,56.61469834854033,21.59647629529849,101792.59502577705,50.0,37.0,0,False,50.0,[11.0],0,Non-event,0.9902642,0.9902642,0.0009959358,0.0005969437,0.0049432646,0.0031996982,1,[11.0]
42.0,70.20788031511559,40.613297674414085,47.31321397181824,65210.24087570141,51.0,17.0,0,False,51.0,[11.0],0,Non-event,0.99120516,0.99120516,0.0008857715,0.00043918422,0.0030788821,0.0043909377,1,[11.0]
42.0,6.520846399063956,2.4268044391354424,15.379606952082804,166793.796133094,54.0,22.0,0,False,54.0,[],0,Non-event,0.9870051,0.9870051,0.0010672074,0.0008744293,0.0087457355,0.002307407,1,[]
42.0,74.19564290770447,89.54867889913497,30.92490010311673,391767.6606478724,55.0,42.0,0,False,55.0,[16.0],0,Non-event,0.98002636,0.98002636,0.0017444427,0.0013857455,0.014161048,0.0026824821,1,[16.0]
43.0,17.009152310437884,59.49966466454034,12.940058008787028,47617.60517867502,2.0,49.0,0,False,2.0,[],0,Non-event,0.9908342,0.9908342,0.00093575334,0.000517054,0.004080033,0.0036330065,1,[]
43.0,97.45551128958856,80.87622368826212,5.291151409648058,118711.25869192618,6.0,178.0,0,False,6.0,[],0,Non-event,0.9891271,0.9891271,0.0010429091,0.0007083289,0.0063938107,0.0027279619,1,[]
43.0,38.2438415810358,4.817388661487902,44.58963556951154,171604.8690937212,10.0,84.0,0,False,10.0,[],0,Non-event,0.98720574,0.98720574,0.0012376135,0.00094498956,0.0074606542,0.0031509642,1,[]
43.0,17.481600170114785,37.027707089459085,19.15058754253959,237218.39191990983,17.0,51.0,0,False,17.0,[],0,Non-event,0.9826279,0.9826279,0.0010863859,0.0011952076,0.013115169,0.0019753987,1,[]
43.0,89.46406483820043,45.8040448231831,43.083775699508,407295.9283058476,28.0,109.0,0,False,28.0,"[7.0, 15.0]",0,Non-event,0.97207606,0.97207606,0.0010578994,0.001659103,0.02331377,0.001893236,1,"[7.0, 15.0]"
43.0,37.32438933550259,62.70409539234421,31.99742488706424,306590.5101988472,29.0,58.0,0,False,29.0,"[12.0, 24.0]",0,Non-event,0.986323,0.986323,0.0012332406,0.0010103269,0.009020435,0.0024129911,1,"[12.0, 24.0]"
43.0,64.73050546413307,44.39428582303484,17.238709741541932,136970.29742998633,30.0,121.0,0,False,30.0,[23.0],0,Non-event,0.98621386,0.98621386,0.0010655255,0.0009355361,0.009590744,0.0021942987,1,[23.0]
43.0,53.7091362347606,33.50969440140297,11.651953642203054,107746.9350604671,31.0,44.0,0,False,31.0,[23.0],0,Non-event,0.9911514,0.9911514,0.0008881023,0.00046727565,0.0035919861,0.0039012067,1,[23.0]
43.0,61.19665672897909,34.27023253691786,21.556409607699496,401954.695461668,36.0,188.0,0,False,36.0,"[5.0, 13.0, 27.0]",0,Non-event,0.95962316,0.95962316,0.0010024528,0.002043355,0.035531852,0.0017992512,1,"[5.0, 13.0, 27.0]"
43.0,67.47075139504378,89.70309041696362,50.1340269477712,138632.22955947,37.0,89.0,0,False,37.0,[20.0],0,Non-event,0.97714406,0.97714406,0.0010421557,0.0015487359,0.018407475,0.0018575032,1,[20.0]
43.0,51.75766544090069,93.48773283359247,28.97737712481226,132130.38440633108,38.0,54.0,0,False,38.0,[20.0],0,Non-event,0.98242754,0.98242754,0.00109408,0.0011736233,0.013318199,0.001986571,1,[20.0]
43.0,22.398383021591176,21.02683739870998,24.28211632166992,238310.7641915776,39.0,40.0,0,False,39.0,[14.0],0,Non-event,0.98212034,0.98212034,0.0010844101,0.0012324512,0.013599164,0.0019635858,1,[14.0]
43.0,1.7248597507287178,20.40780252617312,47.14601123530576,99542.72988331578,43.0,33.0,0,False,43.0,[21.0],0,Non-event,0.990417,0.990417,0.000995965,0.00058380066,0.0046845307,0.0033186188,1,[21.0]
43.0,45.77462338299908,96.08266366348415,21.91988115220632,75547.99674254937,44.0,86.0,0,False,44.0,[21.0],0,Non-event,0.9907795,0.9907795,0.00097211235,0.00053572084,0.0040502637,0.003662355,1,[21.0]
43.0,48.862948301154105,56.84821265253723,50.07585929413457,253196.36867327732,47.0,26.0,0,False,47.0,[],0,Non-event,0.9849534,0.9849534,0.001483949,0.0012377981,0.009692425,0.0026324114,1,[]
43.0,39.484510714180566,72.39925236666616,33.48373200445662,419463.0643875355,48.0,179.0,0,False,48.0,[0.0],0,Non-event,0.9792387,0.9792387,0.0011014239,0.0014636442,0.016207078,0.0019891823,1,[0.0]
43.0,91.06102868538376,79.62261169356444,34.71949770474961,235629.6357678085,49.0,114.0,0,False,49.0,"[4.0, 9.0]",0,Non-event,0.9848482,0.9848482,0.0013612806,0.0011576033,0.010238931,0.002393918,1,"[4.0, 9.0]"
43.0,94.84462312918131,53.824177663598064,31.623518231910147,105533.72074524526,50.0,37.0,0,False,50.0,[11.0],0,Non-event,0.9907575,0.9907575,0.00096564967,0.0005412388,0.004186558,0.003549027,1,[11.0]
43.0,50.91614557662568,58.896118791984,44.73947915702354,62741.6540663671,51.0,17.0,0,False,51.0,[11.0],0,Non-event,0.9873246,0.9873246,0.001418304,0.00058333174,0.003301671,0.00737212,1,[11.0]
43.0,17.21495810349443,9.330489695023935,5.166046273835296,184935.17246082088,54.0,22.0,0,False,54.0,[],0,Non-event,0.98371685,0.98371685,0.0010860123,0.001132514,0.012045602,0.0020191392,1,[]
43.0,80.3606616258585,79.85870714707507,35.38950373359228,398532.7993323266,55.0,42.0,0,False,55.0,[16.0],0,Non-event,0.98443294,0.98443294,0.0011295854,0.0011132752,0.011250384,0.0020737122,1,[16.0]
44.0,16.863421062378087,58.69354562973496,14.14784465801809,44840.14632455493,2.0,49.0,0,False,2.0,[],0,Non-event,0.9908682,0.9908682,0.0009330293,0.00051192724,0.004010634,0.0036761975,1,[]
44.0,79.17469535846764,79.1576224011695,10.426187264545014,107791.74862165604,6.0,178.0,0,False,6.0,[],0,Non-event,0.9897509,0.9897509,0.0010306046,0.00065513584,0.005618789,0.0029444883,1,[]
44.0,34.19799916926541,11.5495256497878,44.77991751390489,138704.33623490267,10.0,84.0,0,False,10.0,[],0,Non-event,0.988101,0.988101,0.0012712963,0.0006452863,0.004345901,0.0056364816,1,[]
44.0,13.494217385125,44.95303445019435,12.36702472572995,268388.227955421,17.0,51.0,0,False,17.0,[],0,Non-event,0.98251176,0.98251176,0.0011022048,0.0012201533,0.013181998,0.0019838794,1,[]
44.0,85.4119243913873,42.72760378004321,46.53944847422207,365859.29097059823,28.0,109.0,0,False,28.0,"[7.0, 15.0]",0,Non-event,0.9652864,0.9652864,0.0010457918,0.001956637,0.029829897,0.0018812811,1,"[7.0, 15.0]"
44.0,40.54644027138165,64.32521576453003,31.96754615305613,378170.8728985302,29.0,58.0,0,False,29.0,"[12.0, 24.0]",0,Non-event,0.98503494,0.98503494,0.001219265,0.0011274416,0.01034953,0.0022688732,1,"[12.0, 24.0]"
44.0,69.9514946621488,32.3881589665798,13.976017333286094,135440.4904513676,30.0,121.0,0,False,30.0,[23.0],0,Non-event,0.98621213,0.98621213,0.0010819099,0.0009507156,0.009575131,0.0021800087,1,[23.0]
44.0,58.259565469375765,33.60996710236217,17.710536657950694,131375.87630130808,31.0,44.0,0,False,31.0,[23.0],0,Non-event,0.9913434,0.9913434,0.0008528267,0.000409969,0.002939045,0.0044547874,1,[23.0]
44.0,61.1854037893045,28.324445108343188,22.038271344329896,399882.6801526611,36.0,188.0,0,False,36.0,"[5.0, 13.0, 27.0]",0,Non-event,0.95882004,0.95882004,0.0009966504,0.0020770493,0.03631473,0.0017914986,1,"[5.0, 13.0, 27.0]"
44.0,55.25073783065468,90.10915033442886,41.21099305374681,126332.44621569695,37.0,89.0,0,False,37.0,[20.0],0,Non-event,0.9339302,0.9339302,0.0021693548,0.0034775627,0.056704402,0.0037183892,1,[20.0]
44.0,52.64922158644751,100.05800771279765,33.84307345302085,135452.99432522323,38.0,54.0,0,False,38.0,[20.0],0,Non-event,0.9828091,0.9828091,0.0013577731,0.0013421824,0.012102081,0.002388946,1,[20.0]
44.0,24.05399895248191,19.74847546704653,26.12985999518281,249318.55361683443,39.0,40.0,0,False,39.0,[14.0],0,Non-event,0.9865323,0.9865323,0.0010953746,0.0009227115,0.00920663,0.0022430692,1,[14.0]
44.0,13.039855493938289,36.90225498473892,47.211073225371855,75915.9339807284,43.0,33.0,0,False,43.0,[21.0],0,Non-event,0.9909093,0.9909093,0.00095700356,0.0005141292,0.0038153983,0.0038041822,1,[21.0]
44.0,52.61950405321552,88.53163517342423,33.26348323272847,65235.55972456277,44.0,86.0,0,False,44.0,[21.0],0,Non-event,0.9895691,0.9895691,0.001212295,0.0005500057,0.0034777448,0.005190881,1,[21.0]
44.0,51.36040194986457,66.89557965163957,39.32891343097891,248906.6519545808,47.0,26.0,0,False,47.0,[],0,Non-event,0.4725158,0.4725158,0.40840185,0.016573459,0.048351042,0.054157823,1,[]
44.0,36.639405700259886,64.39163345011097,35.67040107171045,465770.6754692934,48.0,179.0,0,False,48.0,[0.0],0,Non-event,0.9814373,0.9814373,0.001091226,0.0012837085,0.014213003,0.001974803,1,[0.0]
44.0,100.69334759537747,72.98548436120998,35.105222060365406,275319.26271400787,49.0,114.0,0,False,49.0,"[4.0, 9.0]",0,Non-event,0.98339796,0.98339796,0.0011047865,0.001163332,0.0123177515,0.0020162212,1,"[4.0, 9.0]"
44.0,89.92260081059737,44.04710732072108,47.15165687506482,90685.2751629494,50.0,37.0,0,False,50.0,[11.0],0,Non-event,0.99143827,0.99143827,0.00088517834,0.00044027733,0.0032158077,0.0040204194,1,[11.0]
44.0,56.56148523402295,71.17717538107291,42.56005810977376,77147.22944076711,51.0,17.0,0,False,51.0,[11.0],0,Non-event,0.5999633,0.5999633,0.3074022,0.010001863,0.03197463,0.050657958,1,[11.0]
44.0,26.29242022481316,8.407250864193728,0.8753668500047477,189083.71804996315,54.0,22.0,0,False,54.0,[],0,Non-event,0.98573154,0.98573154,0.0010802911,0.0009745396,0.0100643365,0.0021493929,1,[]
44.0,79.72157059968632,82.18072549393118,30.4069772811562,442417.75483796,55.0,42.0,0,False,55.0,[16.0],0,Non-event,0.98381364,0.98381364,0.0011123271,0.0011381063,0.011893813,0.0020421653,1,[16.0]
45.0,25.330150020976937,44.19026936061727,1.5894939724025392,45361.71470793447,2.0,49.0,0,False,2.0,[],0,Non-event,0.99086493,0.99086493,0.0009278822,0.0005116737,0.0040427884,0.0036527938,1,[]
45.0,81.280441243935,83.01589650702121,5.704275610626533,131762.14979504,6.0,178.0,0,False,6.0,[],0,Non-event,0.98887396,0.98887396,0.001041695,0.00072600355,0.006672684,0.0026855562,1,[]
45.0,49.890541476670776,6.787887767828329,37.5274789669115,152761.24624872784,10.0,84.0,0,False,10.0,[],0,Non-event,0.98870647,0.98870647,0.0010253049,0.000735915,0.0067402963,0.002791981,1,[]
45.0,15.996569825310036,27.95020208599822,3.5421501764105576,221319.22229812128,17.0,51.0,0,False,17.0,[],0,Non-event,0.9773547,0.9773547,0.0010829767,0.0014624328,0.018189454,0.00191037,1,[]
45.0,85.88688725918836,50.34160504315761,41.30405840558398,531123.3892006011,28.0,109.0,0,False,28.0,"[7.0, 15.0]",0,Non-event,0.97284365,0.97284365,0.0010479961,0.001603158,0.022634184,0.0018709794,1,"[7.0, 15.0]"
45.0,28.95248827747275,64.89436099173628,33.58254699149559,347465.9966204787,29.0,58.0,0,False,29.0,"[12.0, 24.0]",0,Non-event,0.98232645,0.98232645,0.0011929638,0.0013388577,0.01300151,0.0021403027,1,"[12.0, 24.0]"
45.0,73.29156989180676,33.231970660432246,17.22158733677695,133239.79154080863,30.0,121.0,0,False,30.0,[23.0],0,Non-event,0.98765475,0.98765475,0.0010629325,0.0008268332,0.008053307,0.002402224,1,[23.0]
45.0,55.50507535624827,29.300139918528785,23.249689166890285,109489.14573477076,31.0,44.0,0,False,31.0,[23.0],0,Non-event,0.9915643,0.9915643,0.00083490997,0.00040943257,0.003046211,0.0041451547,1,[23.0]
45.0,53.20645306342968,26.33682475974727,27.79171469562596,456342.8146271052,36.0,188.0,0,False,36.0,"[5.0, 13.0, 27.0]",0,Non-event,0.94475573,0.94475573,0.0008698614,0.0025004412,0.05013977,0.001734224,1,"[5.0, 13.0, 27.0]"
45.0,63.717284097561496,88.12422399060735,47.19142299159721,132191.9382524572,37.0,89.0,0,False,37.0,[20.0],0,Non-event,0.9785568,0.9785568,0.001046973,0.0014818376,0.01704487,0.0018695382,1,[20.0]
45.0,51.40369208734264,97.3816535786242,38.6175659074614,113747.30095815976,38.0,54.0,0,False,38.0,[20.0],0,Non-event,0.9845168,0.9845168,0.001929434,0.0011833737,0.008662211,0.0037081768,1,[20.0]
45.0,27.64987427548093,23.991377135681724,27.419939491864348,225227.14826775395,39.0,40.0,0,False,39.0,[14.0],0,Non-event,0.9890966,0.9890966,0.0010380307,0.0007063602,0.0064560114,0.002702914,1,[14.0]
45.0,13.760897651329984,37.434393145492336,47.53471081768258,101160.92383951624,43.0,33.0,0,False,43.0,[21.0],0,Non-event,0.9900799,0.9900799,0.0010199434,0.0006215053,0.0051471954,0.0031314457,1,[21.0]
45.0,53.70883791427227,88.84120090533024,41.392200120184064,64389.97947712244,44.0,86.0,0,False,44.0,[21.0],0,Non-event,0.9647826,0.9647826,0.0054385536,0.0013598505,0.005043662,0.02337535,1,[21.0]
45.0,51.622273238310605,69.09231318250433,38.34963493592485,249923.7913665956,47.0,26.0,1,False,47.0,[],1,Merge,0.9961629,0.0023178272,0.9961629,0.0003325141,0.00018400633,0.0010027352,1,[]
45.0,33.211014200477194,73.68650971389225,36.48494237255554,361414.1841902853,48.0,179.0,0,False,48.0,[0.0],0,Non-event,0.98371756,0.98371756,0.0012110084,0.0011844422,0.011690873,0.0021961755,1,[0.0]
45.0,98.56065554893593,74.01889324002823,28.23987294618849,208200.900525574,49.0,114.0,0,False,49.0,"[4.0, 9.0]",0,Non-event,0.9835878,0.9835878,0.0011013206,0.0011442797,0.012145317,0.002021376,1,"[4.0, 9.0]"
45.0,80.34234558299687,51.92274979677783,40.577848160768426,103364.4027802686,50.0,37.0,0,False,50.0,[11.0],0,Non-event,0.99170446,0.99170446,0.0007969933,0.00037904194,0.0027225148,0.004396924,1,[11.0]
45.0,57.226299889429896,69.94598221126624,43.48734002858203,71544.02386962542,51.0,17.0,1,False,51.0,[11.0],1,Merge,0.993185,0.0034328296,0.993185,0.00029061857,0.00017788909,0.0029137717,1,[11.0]
45.0,35.11478761438005,7.541628075363754,5.661444580963659,157715.77596178398,54.0,22.0,0,False,54.0,[],0,Non-event,0.9888375,0.9888375,0.0010424099,0.00072863325,0.0067771906,0.0026142816,1,[]
45.0,81.74327212514288,90.21394745595056,16.261457079442216,432530.915017283,55.0,42.0,0,False,55.0,[16.0],0,Non-event,0.9849422,0.9849422,0.0011346695,0.0010788225,0.010708987,0.0021352966,1,[16.0]
45.0,52.78609096366836,68.92432299000654,40.00246069676301,277193.7853220218,56.0,22.0,3,False,56.0,[],3,Post merge,0.9315139,0.032481074,0.019189987,0.013420939,0.9315139,0.0033940503,1,[]
46.0,17.499191137578535,58.45920871436898,8.119510797868212,53571.8494522441,2.0,49.0,0,False,2.0,[],0,Non-event,0.99028534,0.99028534,0.00097008026,0.0005806187,0.004905939,0.003258111,1,[]
46.0,90.03119956063634,82.62899702097198,0.4203044350577715,102141.80566176382,6.0,178.0,0,False,6.0,[],0,Non-event,0.9901506,0.9901506,0.000970634,0.00059382635,0.005191418,0.00309357,1,[]
46.0,63.27184773728723,8.499114122154973,40.08159304823112,164994.03466562947,10.0,84.0,0,False,10.0,[],0,Non-event,0.990346,0.990346,0.0009896534,0.00058221904,0.004798491,0.0032835545,1,[]
46.0,12.375654267347793,38.01226482509687,8.899886571715857,260226.59102626244,17.0,51.0,0,False,17.0,[],0,Non-event,0.94050807,0.94050807,0.0008609094,0.0029098995,0.053914882,0.0018062119,1,[]
46.0,83.0918906269242,56.68998134798272,38.8412787074943,408312.1089993952,28.0,109.0,0,False,28.0,"[7.0, 15.0]",0,Non-event,0.9732528,0.9732528,0.0010418713,0.0015861989,0.022259183,0.001859905,1,"[7.0, 15.0]"
46.0,36.72869572408844,58.36430425741472,30.25318256569357,366193.3196904857,29.0,58.0,0,False,29.0,"[12.0, 24.0]",0,Non-event,0.6646235,0.6646235,0.036799006,0.23949501,0.023785686,0.035296828,1,"[12.0, 24.0]"
46.0,60.91659045081892,29.5955747627999,13.220815118686458,124320.13151122692,30.0,121.0,0,False,30.0,[23.0],0,Non-event,0.9894985,0.9894985,0.0010250402,0.000672666,0.006004634,0.002799129,1,[23.0]
46.0,58.06081007281306,36.75876786193893,35.45329583848489,111832.10291989252,31.0,44.0,0,False,31.0,[23.0],0,Non-event,0.9906351,0.9906351,0.00092843786,0.0005245914,0.004366697,0.0035451262,1,[23.0]
46.0,71.18235203485187,18.828532487409007,31.760368972130763,469167.0152593925,36.0,188.0,0,False,36.0,"[5.0, 13.0, 27.0]",0,Non-event,0.96277934,0.96277934,0.0010124705,0.0019710197,0.032424495,0.001812751,1,"[5.0, 13.0, 27.0]"
46.0,70.0694856290707,89.0228088589405,36.792629330427296,133072.12322919798,37.0,89.0,0,False,37.0,[20.0],0,Non-event,0.98559326,0.98559326,0.0011229028,0.0009993756,0.010156009,0.0021284618,1,[20.0]
46.0,58.04364320420926,96.57877745136472,40.43845589962422,131437.64722038293,38.0,54.0,0,False,38.0,[20.0],0,Non-event,0.9843568,0.9843568,0.0014259294,0.0013492962,0.010157674,0.0027101545,1,[20.0]
46.0,22.117646645532968,32.76205414439569,27.67834792055114,237550.7312952809,39.0,40.0,0,False,39.0,[14.0],0,Non-event,0.9873584,0.9873584,0.0010680782,0.0008470801,0.008371127,0.0023552522,1,[14.0]
46.0,13.135396240116725,34.01633460351848,45.40740419598499,95112.05950763664,43.0,33.0,0,False,43.0,[21.0],0,Non-event,0.9867513,0.9867513,0.0010732444,0.00090164156,0.008999574,0.0022742576,1,[21.0]
46.0,46.516986802248894,80.75453973688079,33.06901040255132,69857.27400584299,44.0,86.0,0,False,44.0,[21.0],0,Non-event,0.991405,0.991405,0.0008838125,0.0004334931,0.003101493,0.0041761487,1,[21.0]
46.0,39.61056833984847,73.2424175906714,37.83073111715757,496268.1290699311,48.0,179.0,0,False,48.0,[0.0],0,Non-event,0.97969943,0.97969943,0.0011127879,0.0013856915,0.015807264,0.001994743,1,[0.0]
46.0,92.75419861843592,80.25489437723293,31.455368643812548,299302.89145643124,49.0,114.0,0,False,49.0,"[4.0, 9.0]",0,Non-event,0.9828941,0.9828941,0.0010973637,0.0011980261,0.012815107,0.0019953721,1,"[4.0, 9.0]"
46.0,80.46312610645919,41.60953430570616,45.028611969510834,99187.9643132656,50.0,37.0,0,False,50.0,[11.0],0,Non-event,0.9909691,0.9909691,0.0009109028,0.0005014736,0.003972779,0.0036457141,1,[11.0]
46.0,36.17352152413277,14.582576599709997,11.09318951949664,183820.86917258264,54.0,22.0,0,False,54.0,[],0,Non-event,0.98604023,0.98604023,0.0010836975,0.00095242367,0.009744652,0.002178968,1,[]
46.0,80.61049259429674,98.48339584294516,4.676318081180071,485385.1675707799,55.0,42.0,0,False,55.0,[16.0],0,Non-event,0.9841754,0.9841754,0.0011763943,0.0011515648,0.011359827,0.002136932,1,[16.0]
46.0,56.00555626712772,68.52882915121789,46.27388665492603,294121.62472720875,56.0,22.0,0,False,56.0,[],0,Non-event,0.8712224,0.8712224,0.0033304237,0.003476768,0.11825059,0.0037199068,1,[]
47.0,11.617667054514296,41.55646905517447,12.612419817451531,49666.74817616897,2.0,49.0,0,False,2.0,[],0,Non-event,0.9289293,0.9289293,0.03325358,0.0037939367,0.019460408,0.014562708,1,[]
47.0,81.61990382440439,84.595126435705,1.125164831989494,114135.86868231963,6.0,178.0,0,False,6.0,[],0,Non-event,0.9910035,0.9910035,0.00093891175,0.0005002939,0.0037825694,0.003774694,1,[]
47.0,62.65483955427863,17.68749212744194,36.61833316619158,147336.62190520577,10.0,84.0,0,False,10.0,[],0,Non-event,0.9906917,0.9906917,0.0009723183,0.0004744593,0.003357364,0.0045041963,1,[]
47.0,11.05333049533644,36.260413380140434,1.901015833116429,304299.6638340658,17.0,51.0,0,False,17.0,[],0,Non-event,0.8796414,0.8796414,0.000526902,0.0042323386,0.11403692,0.0015624152,1,[]
47.0,80.50044943239313,65.13678626140337,39.69530490574993,430480.2553889176,28.0,109.0,0,False,28.0,"[7.0, 15.0]",0,Non-event,0.97824395,0.97824395,0.0010570118,0.0014089801,0.01740274,0.0018873567,1,"[7.0, 15.0]"
47.0,36.67448204111264,60.18703196744895,30.349825567603453,301627.0289348228,29.0,58.0,0,False,29.0,"[12.0, 24.0]",0,Non-event,0.7913904,0.7913904,0.011138325,0.16170698,0.017584726,0.018179523,1,"[12.0, 24.0]"
47.0,69.89527622981056,36.30175839433787,15.440609084679508,141362.45318881175,30.0,121.0,0,False,30.0,[23.0],0,Non-event,0.98593456,0.98593456,0.0010819293,0.0009626109,0.009856195,0.0021647513,1,[23.0]
47.0,52.22917257501544,43.42037999059976,26.115880752485232,117712.99375573876,31.0,44.0,0,False,31.0,[23.0],0,Non-event,0.9906658,0.9906658,0.0009461959,0.00051294314,0.0039925845,0.003882484,1,[23.0]
47.0,71.75012219905936,21.558230865465287,47.26373971056222,355806.11214694433,36.0,188.0,0,False,36.0,"[5.0, 13.0, 27.0]",0,Non-event,0.9819093,0.9819093,0.0011726159,0.0013213543,0.013517647,0.0020790815,1,"[5.0, 13.0, 27.0]"
